file_name,relative_path,dataset,exp_id,activity_id,activity_name,user_id,sensor_name
1_MetaWear_2021-10-29T10.18.39.911_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/1_MetaWear_2021-10-29T10.18.39.911_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,1,1,Sitting - Reading a Book,1,Magnetometer
1_MetaWear_2021-10-29T10.18.39.911_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/1_MetaWear_2021-10-29T10.18.39.911_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,1,1,Sitting - Reading a Book,1,Pressure
2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,2,2,Sitting - Using a Computer,1,Accelerometer
2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,2,2,Sitting - Using a Computer,1,Gyroscope
2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,2,2,Sitting - Using a Computer,1,Magnetometer
2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/2_MetaWear_2021-10-29T10.21.54.891_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,2,2,Sitting - Using a Computer,1,Pressure
3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,3,3,Sitting - Stand up from sitting,1,Accelerometer
3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,3,3,Sitting - Stand up from sitting,1,Gyroscope
3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,3,3,Sitting - Stand up from sitting,1,Magnetometer
3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/3_MetaWear_2021-10-29T10.30.57.129_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,3,3,Sitting - Stand up from sitting,1,Pressure
4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,4,4,Walking,1,Accelerometer
4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,4,4,Walking,1,Gyroscope
4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,4,4,Walking,1,Magnetometer
4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/4_MetaWear_2021-10-29T10.24.57.529_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,4,4,Walking,1,Pressure
5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,5,5,Standing - Pick items from the floor,1,Accelerometer
5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,5,5,Standing - Pick items from the floor,1,Gyroscope
5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,5,5,Standing - Pick items from the floor,1,Magnetometer
5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/5_MetaWear_2021-10-29T10.28.04.966_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,5,5,Standing - Pick items from the floor,1,Pressure
6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,6,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,1,Accelerometer
6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,6,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,1,Gyroscope
6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,6,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,1,Magnetometer
6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User1/6_MetaWear_2021-10-29T10.34.25.211_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,6,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,1,Pressure
55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,55,1,Sitting - Reading a Book,10,Accelerometer
55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,55,1,Sitting - Reading a Book,10,Gyroscope
55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,55,1,Sitting - Reading a Book,10,Magnetometer
55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/55_MetaWear_2021-11-01T10.45.23.330_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,55,1,Sitting - Reading a Book,10,Pressure
56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,56,2,Sitting - Using a Computer,10,Accelerometer
56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,56,2,Sitting - Using a Computer,10,Gyroscope
56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,56,2,Sitting - Using a Computer,10,Magnetometer
56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/56_MetaWear_2021-11-01T10.48.29.719_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,56,2,Sitting - Using a Computer,10,Pressure
57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,57,3,Sitting - Stand up from sitting,10,Accelerometer
57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,57,3,Sitting - Stand up from sitting,10,Gyroscope
57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,57,3,Sitting - Stand up from sitting,10,Magnetometer
57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/57_MetaWear_2021-11-01T10.51.31.225_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,57,3,Sitting - Stand up from sitting,10,Pressure
58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,58,4,Walking,10,Accelerometer
58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,58,4,Walking,10,Gyroscope
58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,58,4,Walking,10,Magnetometer
58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/58_MetaWear_2021-11-01T10.54.28.252_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,58,4,Walking,10,Pressure
59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,59,5,Standing - Pick items from the floor,10,Accelerometer
59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,59,5,Standing - Pick items from the floor,10,Gyroscope
59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,59,5,Standing - Pick items from the floor,10,Magnetometer
59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/59_MetaWear_2021-11-01T10.57.24.554_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,59,5,Standing - Pick items from the floor,10,Pressure
60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,60,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,10,Accelerometer
60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,60,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,10,Gyroscope
60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,60,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,10,Magnetometer
60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User10/60_MetaWear_2021-11-01T11.00.16.801_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,60,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,10,Pressure
61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,61,1,Sitting - Reading a Book,11,Accelerometer
61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,61,1,Sitting - Reading a Book,11,Gyroscope
61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,61,1,Sitting - Reading a Book,11,Magnetometer
61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/61_MetaWear_2021-11-03T09.57.15.882_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,61,1,Sitting - Reading a Book,11,Pressure
62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,62,2,Sitting - Using a Computer,11,Accelerometer
62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,62,2,Sitting - Using a Computer,11,Gyroscope
62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,62,2,Sitting - Using a Computer,11,Magnetometer
62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/62_MetaWear_2021-11-03T10.00.20.245_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,62,2,Sitting - Using a Computer,11,Pressure
63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,63,3,Sitting - Stand up from sitting,11,Accelerometer
63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,63,3,Sitting - Stand up from sitting,11,Gyroscope
63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,63,3,Sitting - Stand up from sitting,11,Magnetometer
63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/63_MetaWear_2021-11-03T10.03.32.247_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,63,3,Sitting - Stand up from sitting,11,Pressure
64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,64,4,Walking,11,Accelerometer
64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,64,4,Walking,11,Gyroscope
64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,64,4,Walking,11,Magnetometer
64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/64_MetaWear_2021-11-03T10.06.12.863_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,64,4,Walking,11,Pressure
65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,65,5,Standing - Pick items from the floor,11,Accelerometer
65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,65,5,Standing - Pick items from the floor,11,Gyroscope
65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,65,5,Standing - Pick items from the floor,11,Magnetometer
65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/65_MetaWear_2021-11-03T10.09.16.163_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,65,5,Standing - Pick items from the floor,11,Pressure
66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,66,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,11,Accelerometer
66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,66,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,11,Gyroscope
66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,66,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,11,Magnetometer
66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User11/66_MetaWear_2022-03-07T12.48.42.842_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,66,6,TUG - Sit > Stand up > Walk to a point > Turn > Walk back to chair > Sit down,11,Pressure
67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,67,1,Sitting - Reading a Book,12,Accelerometer
67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,67,1,Sitting - Reading a Book,12,Gyroscope
67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,67,1,Sitting - Reading a Book,12,Magnetometer
67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/67_MetaWear_2021-11-03T10.15.08.645_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,67,1,Sitting - Reading a Book,12,Pressure
68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,68,2,Sitting - Using a Computer,12,Accelerometer
68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,68,2,Sitting - Using a Computer,12,Gyroscope
68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,68,2,Sitting - Using a Computer,12,Magnetometer
68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/68_MetaWear_2021-11-03T10.18.17.040_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,68,2,Sitting - Using a Computer,12,Pressure
69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,69,3,Sitting - Stand up from sitting,12,Accelerometer
69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,69,3,Sitting - Stand up from sitting,12,Gyroscope
69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,69,3,Sitting - Stand up from sitting,12,Magnetometer
69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/69_MetaWear_2021-11-03T10.21.33.811_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,69,3,Sitting - Stand up from sitting,12,Pressure
70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,Dataset_2,70,4,Walking,12,Accelerometer
70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,Dataset_2,70,4,Walking,12,Gyroscope
70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,Dataset_2,70,4,Walking,12,Magnetometer
70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,DataSets/Dataset_2/SensorData/User12/70_MetaWear_2021-11-03T10.24.09.171_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,Dataset_2,70,4,Walking,12,Pressure
